# Train        Test        
    0.075764     0.104644 
    0.082070     0.099401 
    0.077056     0.108548 
    0.086089     0.097910 
    0.079598     0.099695 
    0.079026     0.093195 
    0.085321     0.097383 
    0.075005     0.100017 
    0.075252     0.110138 
    0.074324     0.100290 
    0.060669     0.095246 
    0.072424     0.085729 
    0.085078     0.102598 
    0.091991     0.104067 
    0.069560     0.093917 
    0.078975     0.097151 
    0.088195     0.107594 
    0.070510     0.095435 
    0.080640     0.088146 
    0.075784     0.106558 
    0.074798     0.075266 
    0.072713     0.098730 
    0.062854     0.100417 
    0.074713     0.089207 
    0.071180     0.089365 
    0.073934     0.095813 
    0.071530     0.099220 
    0.084638     0.097677 
    0.067787     0.092467 
    0.070131     0.082092 
    0.069694     0.089990 
    0.069621     0.101420 
    0.074909     0.100461 
    0.067381     0.074648 
    0.075869     0.080028 
    0.081334     0.088614 
    0.077471     0.086857 
    0.064075     0.098444 
    0.074721     0.122550 
    0.073094     0.096517 
    0.072461     0.100320 
    0.073782     0.101037 
    0.077542     0.098097 
    0.091552     0.099485 
    0.075820     0.094715 
    0.073660     0.098262 
    0.079263     0.089264 
    0.081982     0.108458 
    0.078914     0.105534 
    0.065046     0.090755 
    0.073748     0.113369 
    0.071610     0.098284 
    0.067357     0.112222 
    0.074658     0.103755 
    0.072523     0.098780 
    0.078171     0.098506 
    0.070702     0.077217 
    0.077655     0.094621 
    0.072047     0.088708 
    0.073183     0.110133 
    0.076492     0.107764 
    0.082831     0.097608 
    0.076870     0.092913 
    0.077177     0.096612 
    0.083754     0.096930 
    0.079051     0.093561 
    0.073606     0.112211 
    0.078439     0.104636 
    0.078164     0.097033 
    0.067140     0.093360 
    0.076250     0.089246 
    0.078196     0.089049 
    0.067035     0.085479 
    0.071670     0.088316 
    0.066301     0.106183 
    0.066466     0.088578 
    0.072589     0.090293 
    0.087083     0.103797 
    0.080470     0.101036 
    0.076536     0.116539 
    0.076703     0.094500 
    0.088551     0.101719 
    0.075257     0.096302 
    0.072251     0.082830 
    0.076370     0.113540 
    0.079800     0.098233 
    0.086400     0.106700 
    0.071133     0.076039 
    0.063078     0.096472 
    0.065463     0.089125 
    0.065773     0.108609 
    0.063478     0.092223 
    0.076091     0.087977 
    0.077810     0.096800 
    0.060019     0.085408 
    0.070027     0.091950 
    0.072983     0.116639 
    0.070916     0.115491 
    0.081474     0.095508 
    0.073248     0.084089 
    0.079632     0.085079 
    0.076745     0.098789 
    0.071905     0.104771 
    0.075748     0.099500 
    0.068044     0.112515 
    0.075858     0.098861 
    0.086679     0.093569 
    0.068453     0.081400 
    0.074644     0.123083 
    0.069635     0.101989 
    0.069644     0.092521 
    0.064008     0.082641 
    0.077238     0.099266 
    0.088606     0.109823 
    0.074217     0.087003 
    0.062597     0.082099 
    0.069897     0.133156 
    0.079598     0.101703 
    0.086359     0.108734 
    0.079213     0.099202 
    0.079147     0.087341 
    0.073933     0.098566 
    0.071579     0.095561 
    0.077463     0.089263 
    0.079066     0.097476 
    0.069535     0.103432 
    0.075684     0.116798 
    0.077099     0.101310 
    0.073945     0.096336 
    0.077686     0.114964 
    0.077498     0.089975 
    0.069626     0.102549 
    0.070687     0.086675 
    0.078561     0.100934 
    0.071354     0.083417 
    0.074046     0.087108 
    0.069425     0.084372 
    0.078066     0.094834 
    0.072165     0.083732 
    0.083860     0.098098 
    0.077395     0.108954 
    0.068613     0.096603 
    0.080840     0.078563 
    0.067524     0.092287 
    0.066988     0.084978 
    0.079597     0.101226 
    0.065607     0.097169 
    0.086941     0.111300 
    0.078461     0.077778 
    0.070858     0.093603 
    0.075262     0.082592 
    0.069531     0.113738 
    0.070427     0.096825 
    0.072338     0.111783 
    0.066610     0.091268 
    0.080360     0.069982 
    0.074185     0.082384 
    0.065031     0.098566 
    0.073066     0.093216 
    0.076146     0.079234 
    0.070697     0.089096 
    0.074245     0.098628 
    0.078172     0.092600 
    0.079305     0.115612 
    0.087288     0.111255 
    0.069874     0.105321 
    0.080877     0.100540 
    0.070899     0.097085 
    0.079715     0.089772 
    0.079677     0.099364 
    0.076173     0.094904 
    0.071622     0.089068 
    0.079830     0.091993 
    0.087773     0.117885 
    0.078444     0.090274 
    0.067318     0.092293 
    0.072832     0.103020 
    0.073412     0.098737 
    0.069404     0.094950 
    0.073070     0.129844 
    0.072863     0.114239 
    0.080814     0.095347 
    0.071230     0.096117 
    0.081796     0.099178 
    0.070092     0.090655 
    0.069815     0.086113 
    0.064441     0.085869 
    0.074501     0.090742 
    0.072176     0.099050 
    0.076471     0.099485 
    0.071382     0.086744 
    0.078159     0.092587 
    0.068711     0.104081 
    0.072016     0.094315 
    0.071936     0.108946 
    0.083631     0.085918 
    0.057742     0.102088 
    0.070128     0.087498 
    0.066087     0.096146 
    0.068801     0.107041 
    0.066989     0.096148 
    0.076445     0.095804 
    0.067405     0.111548 
    0.072120     0.096400 
    0.076236     0.083661 
    0.064075     0.097654 
    0.075928     0.089632 
    0.063835     0.102695 
    0.070082     0.094136 
    0.063890     0.088862 
    0.075917     0.098817 
    0.082391     0.095019 
    0.077463     0.100162 
    0.089786     0.104031 
    0.073509     0.110998 
    0.078766     0.099754 
    0.071656     0.107007 
    0.071651     0.097406 
    0.078291     0.099035 
    0.081219     0.097803 
    0.082538     0.114002 
    0.066889     0.101197 
    0.070655     0.107625 
    0.067626     0.100779 
    0.062996     0.097677 
    0.069378     0.093936 
    0.069187     0.092680 
    0.077403     0.108336 
    0.072360     0.104761 
    0.079613     0.104046 
    0.077894     0.115616 
    0.071621     0.116034 
    0.069104     0.110057 
    0.074750     0.085588 
    0.072836     0.113503 
    0.063419     0.096202 
    0.090411     0.101388 
    0.065981     0.088587 
    0.072271     0.075038 
    0.059052     0.109351 
    0.075981     0.097316 
    0.077958     0.109699 
    0.072349     0.098595 
    0.077491     0.111553 
    0.085665     0.098889 
    0.072735     0.082462 
    0.061471     0.090350 
    0.067737     0.098494 
    0.067739     0.106843 
    0.072611     0.119626 
    0.088693     0.088048 
    0.077152     0.096972 
    0.083244     0.103375 
    0.070241     0.091885 
    0.081698     0.097204 
    0.073851     0.081774 
    0.064236     0.086279 
    0.073113     0.089181 
    0.072602     0.111771 
    0.071691     0.076174 
    0.064508     0.087614 
    0.065727     0.094441 
    0.073945     0.104016 
    0.063286     0.105612 
    0.069307     0.092342 
    0.076034     0.112251 
    0.075823     0.102946 
    0.072282     0.111739 
    0.089373     0.115601 
    0.080733     0.092917 
    0.077191     0.087880 
    0.064411     0.101404 
    0.056940     0.092313 
    0.074742     0.106199 
    0.071034     0.093680 
    0.071832     0.090178 
    0.078416     0.085511 
    0.071479     0.092798 
    0.069284     0.109369 
    0.072998     0.096609 
    0.065004     0.075470 
    0.062622     0.094588 
    0.076395     0.098357 
    0.070287     0.102271 
    0.063895     0.107878 
    0.067802     0.085408 
    0.072494     0.104195 
    0.087752     0.095652 
    0.080819     0.101151 
    0.078687     0.094095 
    0.068359     0.087746 
    0.078775     0.095520 
    0.076113     0.097441 
    0.076766     0.091453 
    0.061730     0.097144 
    0.065232     0.115792 
    0.080537     0.109343 
    0.080554     0.096582 
    0.073175     0.083814 
    0.069402     0.113369 
    0.066082     0.092231 
    0.069048     0.118871 
    0.066790     0.087505 
    0.064971     0.097726 
    0.072027     0.093817 
    0.059585     0.106685 
    0.062154     0.090879 
    0.057771     0.095709 
    0.064422     0.104941 
    0.062302     0.092623 
    0.066626     0.094589 
    0.071867     0.084075 
    0.079350     0.092805 
    0.059008     0.107127 
    0.073534     0.119302 
    0.074945     0.119771 
    0.069314     0.091992 
    0.069038     0.096121 
    0.066754     0.087154 
    0.076110     0.114844 
    0.076213     0.101535 
    0.067522     0.085310 
    0.072112     0.091072 
    0.069423     0.097685 
    0.073266     0.113905 
    0.075867     0.112648 
    0.068786     0.104727 
    0.076058     0.083730 
    0.082174     0.088913 
    0.055639     0.108319 
    0.072323     0.097354 
    0.064014     0.094444 
    0.053920     0.099416 
    0.069454     0.106329 
    0.068661     0.117102 
    0.068473     0.089185 
    0.065813     0.106700 
    0.082211     0.096626 
    0.080603     0.087223 
    0.082722     0.089203 
    0.066758     0.098701 
    0.066392     0.106198 
    0.074377     0.095403 
    0.071781     0.096770 
    0.069596     0.121607 
    0.083880     0.095819 
    0.075294     0.096411 
    0.065407     0.097697 
    0.070331     0.105384 
    0.070489     0.095985 
    0.063807     0.092300 
    0.063378     0.082177 
