# Train        Test        
    0.049484     0.038041 
    0.048555     0.044182 
    0.047272     0.032522 
    0.046447     0.031822 
    0.046868     0.048420 
    0.051619     0.050215 
    0.051463     0.032380 
    0.052181     0.057680 
    0.049978     0.050996 
    0.050903     0.028230 
    0.054697     0.026226 
    0.054039     0.057208 
    0.053575     0.042907 
    0.050987     0.050894 
    0.058238     0.057178 
    0.054766     0.029738 
    0.061400     0.044330 
    0.056391     0.032862 
    0.051643     0.044730 
    0.050189     0.037152 
    0.050439     0.037951 
    0.059118     0.029499 
    0.050244     0.039557 
    0.048806     0.031332 
    0.052884     0.059386 
    0.053106     0.043712 
    0.053816     0.048765 
    0.049081     0.026314 
    0.046801     0.036423 
    0.054680     0.027289 
    0.052079     0.038574 
    0.058079     0.035754 
    0.050956     0.070192 
    0.051670     0.039940 
    0.048945     0.030841 
    0.049276     0.031922 
    0.047924     0.033204 
    0.051053     0.055153 
    0.054706     0.038983 
    0.052004     0.027849 
    0.050863     0.035236 
    0.047037     0.026284 
    0.051433     0.035963 
    0.050158     0.043231 
